# relative_path|english_sha256|german_sha256
streams/audio/speech/a1_m01_dialogue_player_c3_option_2_its_my_favourite.wav|a130508d328730be3a2d7c191dd2922ea230240800997236142a8d26098c7570|3122344aad722de102ca4aa1eb5d4b626f794de91cbeb8e7d2918a614690771f
streams/audio/speech/a1_m01_dialogue_player_c4_option_1_my_last_one.wav|40d418815a8125d38ad6864b5ca36756cf9c1f39d42bf9e95fe3ea980c282bb2|40fafc570f334f2dab77a5a3969ac20da9547a9607b21a47135fc69d5a29c89a
streams/audio/speech/a1_m01_dialogue_player_c4_option_2_this_is_a_tug.wav|5d7e6ac8777a1df304cc2fe02bc1e43e13bfce902e9c40c03838a7585905c5c6|a264fa51c8a575efc23af91ad1a3f400aee88f4fdc88b6cbd4d3d6c7bf7a88f6
streams/audio/speech/a1_m01_dialogue_police_all_right.wav|1d73b5a7dd5a6e58a08169c1ec0946a7f266e03c06ae4cb3a8ec8fd6a356ced6|589a633514ae54912b8409872b94eb58d5d80e525da709c9f17570a2e0bb067f
streams/audio/speech/a1_m01_dialogue_police_all_vessels_attack.wav|f497a2d5c458372980161cf40fe5a6e70985b8fe9dc44ae45b5829bee3f14e51|712f2f80dbafbe4f70230873859e77aa1d90b23fd22fe4df80b959b3b822e896
streams/audio/speech/a1_m01_dialogue_police_c2_hm_vessel_mona_lisa.wav|b495c1332369ec2dae9984e5d1aabeeaf8974dba3ac162c1fbd7613b92933f69|128c13eb792d3ce9f850bfc1fd2fd55f2a6a9b63d3a23ff464a5bca242c38ad1
streams/audio/speech/a1_m01_dialogue_police_c2_response_3_where.wav|e7758da29da030cf027be5b459e38b68d0ad0bba30b73a2ec898d09ef9b576a5|7627d32bbef7031771412213dc7120dca1b8fcb3193a08fb008eec8234c3795b
streams/audio/speech/a1_m01_dialogue_police_c3_i_see.wav|3eff9eeae98ab807d491ced17802dd54dc23cff1f6a7dae2b3e8d2d0bd8e7a21|cc0bcf5d2d7d109fcb2b7bef15beaa383652c7b0031f67dcad0458db669c8675
streams/audio/speech/a1_m01_dialogue_police_c4_right_so_why.wav|00a25e5e350e4ac324a31c2697fbfe63973d2489989acbd9c0d4ba36001065ce|f64372f3c15ce4ba57b7a280da8b8649d0fdbf619a5b64574f711b504e440c07
streams/audio/speech/a1_m01_dialogue_police_hold_your_positon.wav|d0844a5c86896a0bda64d2ea5530edc3d1c1f38851e973418a96607a85b13106|d8c1b6e680ea3d96242def77413fbbc6f476834f2fc2b98f9cd72ea5adf6efd6
streams/audio/speech/a1_m01_dialogue_police_not_convinced.wav|3e671d6ecf6168fece2be50f3a37cc6d854406aac2f8aedaea6cb4fabdef6d48|11c891d5f894bff9458343a946bc01c5da07bc9976239dd42a92508661fe9303
streams/audio/speech/a1_m01_dialogue_police_we_warned_you.wav|05e3d6e1e306cbeddbf19c312d40e195a13da7b1bf1f4db93ddee8ce54490b9a|d0a540480546970851a7362788b41b02bc265ddc68354f74868b818da06b8ba7
streams/audio/speech/a1_m01_dialogue_smith_ah_there_it_is.wav|56a44f8e3f551f4be33e1306a867cc8856e188027873d2a5d5e397d49ee5eb4a|5b32dceb3a61d37b0c6641a9f1b8aa39d561927fc89ff8082657cead5c196fd8
streams/audio/speech/a1_m01_dialogue_smith_calm_down.wav|b55885dc9d3eab902b8ae7dbe99e3a0d76df0b585580cb7e2d19173dccd30e8b|e172e877430b0fdc11dbb3e87bb9b7f0565d9bf6fa7da0177d9aa6944db3e7a7
streams/audio/speech/a1_m01_dialogue_smith_got_a_better.wav|ca9a37373a0dd4d95fb37ceb9bf582912e0912f3e75639ccd0d172baecadbcbe|443ad6a42086e398808119397033eca4ea2bbd7dda6eec23f144b3482debdc71
streams/audio/speech/a1_m01_dialogue_smith_ive_set_a_waypoint.wav|689b8f48e8b17796fe1f5a3cab1aebfc475fd0dd36f50b9bcc48da69771c3e86|ac87fc1209fd32e31acf6a89bbb08c1ac98115baf1dadc8734739755b7efe5ad
streams/audio/speech/a1_m01_dialogue_smith_just_be_a_jiffy.wav|557d78eccdb9a57e5181ab39f0b8be52a22ce61541534ffc1c6c930977d25169|6db0ffe51f5420993d3b69a81b5cac930368dece8e586bf2355b8fb5e75bd6ef
streams/audio/speech/a1_m01_dialogue_smith_just_in_the_area.wav|5f1e6adc274cf0925853a53062dc4b11d68c1f294c9768eb7ba75dbd89c219a7|01435eaa943cf334a2ffe3e29fc69e1112bba989c0ad6a3b2b05500f1484e330
streams/audio/speech/a1_m01_dialogue_smith_now_were_in_trouble.wav|ced151e818833981d4c3abf8b74736a5cdf7142fe9db9ea7d6675ca1ef153cf3|9b0039f05e63c9209491fd37da1b73368977eaf95b63ab45274d2ea2cdf91d5c
streams/audio/speech/a1_m01_dialogue_smith_o_dear.wav|bec78020dfa2a78ed499df32871d8fa1402f94654cfab5585fba2c86cf17844b|ddd4b03c68c9b6a336f4e890929692534901deaa9f9407a5f9e6082bf235beaf
streams/audio/speech/a1_m01_dialogue_smith_should_be_any_minute.wav|3486137924ff8d7fec8fa9048fa08b0f5bbe10d43b934ea9fdd8b59b2c2f8dc2|7b69c268c8caa0b0485e1fdec7c7d44c38d7fcbc07aa1affb31584b0ecc0045f
streams/audio/speech/a1_m01_dialogue_smith_the_point_is.wav|b7b03f0ee1c1dc1cdddda6dc79d0ade12aa236811e55354e2e30f6d58359f9bc|857711f3eeb18b8c1e2f0cf057c6b846a7293388f642a087166dbc167ad278d7
streams/audio/speech/a1_m01_dialogue_smith_uh_oh_looks_like.wav|233febed1f15916a28d737f37384ce04fc3684ee823e3f8bbf6abc4ea76fd2f3|c24ad9ee323667f018b94bd87d9f07d66a9f6766b0a1a8cecbeda3813e7f421a
streams/audio/speech/a1_m01_smith_lds_disrupt.wav|ab6c7c1f6e406bb7542507dbe2f1db8a90f834e5e7f891c21b57c6318b05f767|a578e1eb8fbbc8458e153d1edd5c66aeb05093ef7d2bb9ea3ad58589b68688c0
streams/audio/speech/a1_m02_dialogue_clay_got_away.wav|d7a7204e260938a48ad121f80aa3c7b5d8eedd26f176d384919b208a37c35756|66a46f9515f902df1aa17c815a8a88d66674fcad389261d46152a5a5d7ccefd2
streams/audio/speech/a1_m02_dialogue_clay_nice_one.wav|26b5bb541081ffaafb5f780d3236d243bda374d00337333f1a56f00fdf81a336|fcb496442b0487627c8ffa009531c070477776120827d0b83643870fb1c8d8a8
streams/audio/speech/a1_m02_dialogue_maas_take_anything.wav|7685dcbbd566e95f572463d44dc38126988b467cc7f9a81e1c8100f235ef0384|ed2d3c1930d2297d49906b567a640de608403b438e5cff46e60843a74295783f
streams/audio/speech/a1_m02_dialogue_maas_unidentified_order.wav|5178807daddaff139f2c2927f5bde2a0f7bfe2ff87a79adf2520d825f55eb2a6|8dd33a54f6c2379cad47c370bc687e19fc9f79b28df8e84632b9862e8115d33c
streams/audio/speech/a1_m02_dialogue_maas_warned_you.wav|6bf16850c3dbf1fdf22ada31d113b6699d4f4e1bb4c45f3660b3ec619059b59d|ebabb2178f7c3e5832255b72f923fac187b326e646fe0487d532e9275bb562cc
streams/audio/speech/a1_m02_dialogue_maas_you_again.wav|0db83be5d32cbaec04a22e4f1e94e5fab2f35e822f10f073422df247cf78b584|0eceb6ad521a4048481fd2f17264c78c8430ebae42087e99cffdb102978343ab
streams/audio/speech/a1_m02_dialogue_player_c1_option_1_sorry.wav|a9a3427656b440aaadb71ced663a9242e6e3334dcd00a4614f58e9c19979162a|407e5b2d329c78d1679540353dadb6a6813ee1476ed5a624d9eb272ef6bd6a79
streams/audio/speech/a1_m02_dialogue_player_c1_option_1_yes.wav|be1e508152e41ec003d04d9ba748c3b899b12e50129dc2a22da2f9fd8d7b0c5f|ca544b309e4b1dd6f2818a71cd5cd0cee29dbe543bed9a75987ded95a33d6d61
streams/audio/speech/a1_m02_dialogue_player_c1_option_2_die.wav|43beb96f6c24aa99e1344d3d63dcfb16174ccf48ade1257365b38b139180e453|180d7273972e7ae41e691f8c31abf7a0152b066aff94a91abcfa9d4c96b8ab18
streams/audio/speech/a1_m02_dialogue_player_c1_option_2_no.wav|2c6dc342ba08b85138a9e4cdd964bc610e9b728f904c977c3fa161fde5640954|efcc25035772d7f833884604214b9290adb2c6f01df29524fd803ac68127dd83
streams/audio/speech/a1_m02_dialogue_player_c1_option_3_kill_you.wav|a8f4850a84d1bc498c4c8584b72a705cfdbfac59b4d02afe49bff481337f1804|91e44bc8a216b60f5add7fe8837ffc3c0b26895160a538b80bccf6787573438a
streams/audio/speech/a1_m02_dialogue_player_c2_option_2_passing_through.wav|b76a51186ecf472908f6e9b9956bd75e7e90667bd391b7bfba5ce314997deb8a|8f8fe29c74205110771163508c42ec7a4c3a9976160e90c090f96ced5043c03b
streams/audio/speech/a1_m02_dialogue_player_c2_option_3_kill_you.wav|2c79f43b58c33dc725e5260d14b623e4e15a32bee13f64dfc90dba20619516a1|dcf45b87ca93aed5dbc6a83da9a22d33d7b314cbef0428d4a540f3052846bf7e
streams/audio/speech/a1_m02_dialogue_player_c2_thread_1_option_1_forgot.wav|76329a490fd5a3a9045475a4380f35eb6e9f48ed4f31ec140327ec6a51006546|714678c345c1d8928c0ebfc2d88aecc8a48e84ac49081ee0c6a53d1976d4819b
streams/audio/speech/a1_m02_dialogue_player_c2_thread_2_option_1_changed_mind.wav|f04c172859341bb012963f575f002d6425034a2beb764783253122bd30971140|f3228ec1e560c44def8e3aba4f5b72544a31b59c7d954545bd6fe99410397e7a
streams/audio/speech/a1_m02_dialogue_player_c3_option_1_yes.wav|6dc3181beb18f04c0f1bb4c95c2fa96ed9ce38c5399d5c063d41ed11adfd5ed8|8a4fe0cf01d3eb4879f8becdce60480252fd124386c932eb1a12654207e73020
streams/audio/speech/a1_m02_dialogue_player_c3_option_2_no.wav|78e02fada8e6e2088009c055b8256d70fa89b45fecedb2993fa7fdfd8b611ad6|6ddeff285c317ad336bd65945813a5411df4bbbc6b4b5cdd5ba3cd188c52c523
streams/audio/speech/a1_m02_dialogue_stepson_c1_come_to_join.wav|5edee6841567f80783da9c4a602879c78505f0ed51a3a1a63685a45912c1fd06|9aacb946c999cc466b1eb5296181ac2e9d248ca510359100865ed56de6c78957
streams/audio/speech/a1_m02_dialogue_stepson_c1_reponse_2_bye.wav|42899e620c46258c204d9cc91c42f667e22f0289f11706c14c7c3b48381e8422|1764545d6914aaf474f1a57492418dae6a03eaea339d8e9a6147fd22ee48e1c6
streams/audio/speech/a1_m02_dialogue_stepson_c1_response_1_excellant_we_want.wav|2892c91193fb5e787fa82c64a05315ff5acab1b00a607c286155333c1296a83d|52891cb4c3bd8da898c37e64ee56dd79ad6feb7cdcd5564ccb2912b5daa2d942
streams/audio/speech/a1_m02_dialogue_stepson_c1_response_1_let_off.wav|30b5a342a642634950271a9b9ec96d2c9c3d1b29ed314db0e70a66e15974936e|1b2af69285ed8c7bd02570427350f6465554d31b49ac30736102d8d497b7f297
streams/audio/speech/a1_m02_dialogue_stepson_c1_response_1_maas_courier.wav|6f1bf8525ccdcfba2c63aac462fd369ee4eb7420eff4f6fde468f620e6d1906c|d79994a8f4058ee1d307260de3207c61de687f460237a8222ca5fbddc939b9c2
streams/audio/speech/a1_m02_dialogue_stepson_c1_response_1_well_armed.wav|41ff1726043dcd82e8332c9600ee6612cf1eb5752ac1c3d67d02333ca80cfb95|331a47913eac9e00d2c30fdeee3c6237ab065820d983ad15d21387c21a8c237f
streams/audio/speech/a1_m02_dialogue_stepson_c1_response_2_have_at_you.wav|c895cf69b06e2024e61503aa6436045e4514d7cdc817d3a6b510dee2511600b3|fff5f71ade8bfc8ff3dede387d77c8cd302e0856618eecda8ba742c9cd74ef67
streams/audio/speech/a1_m02_dialogue_stepson_c1_response_3_crush_you.wav|a9118b369bd4c223bea1404ce946e2864aaa073970fb00e5697edc285e2016ab|d320049d4f676be59bb2e79c0857dc218dcb2fe4cd6323f8d811c2558b42e21f
streams/audio/speech/a1_m02_dialogue_stepson_c2_response_2_dont_miss.wav|e95ec6acee38e43d69494110f717cdb9e88fce672a2bc3344c518a5f56c5b490|21e8292bc844f72f4c66ee0850e6b2fc900195d84592a9352ff4fa95a000cd70
streams/audio/speech/a1_m02_dialogue_stepson_c2_thread_1_response_1_want_you.wav|b05c2082281a6a796a7214e66129c32cd0c0d2c7183d4a945839b2a575813230|a57daa968f398db14df0c4f23b8b8c434e9a9910ea6aede8b907cbb4bb3465da
streams/audio/speech/a1_m02_dialogue_stepson_c2_thread_2_response_1_do_something.wav|af60a4b0426fd561f180cbe6a8cae850bd9aac3e639e84dcdc0e9ed5eb89f46e|e972cb9b1ca1f5b2eb05f9761295884ce935829ffaba2fca477606f7c417c705
streams/audio/speech/a1_m02_dialogue_stepson_c2_your_back.wav|b4e3e42d26dd19e350612f4e4cb5dc6580fe31ba3c4a231d1b0c4f580de44cbf|0e6ce53b62c385d0226121ea1994143b3362c08add3df54c12a4f6eb4cfdc624
streams/audio/speech/a1_m02_dialogue_stepson_c3_done_it.wav|66197c8c97cc047570eee92e9adf10c95f4deafd66d2a66016695a999a310488|3901c1c2eb99c53ef37f8520ffed79856436578bf5afe7f4bee6845960ec890e
streams/audio/speech/a1_m02_dialogue_stepson_c3_response_1_drop_off.wav|e0d2620d8ee49f4b2b051d9c04ae0d084c3a48a689263eb94256b3741935cf3a|83da4b68ed3990f350aad2de99beb3368d31cf9afe8232505838ae5b871e1955
streams/audio/speech/a1_m02_dialogue_stepson_c3_response_1_thanks.wav|db5f0aff894c74e4e4df2f959e3cae6b035b6f531846507e2b24d77b27ec745f|1a82c41d43ee47b63df210ad64efc2a1464ba5eeb503fcbc73d5f5fdf180349b
streams/audio/speech/a1_m02_dialogue_stepson_c3_response_1_well_done.wav|831298a7f5187f0d63b432952bb84efecdc6c97bf9730ff49f684ee2f49860b6|20ca5fe6fa82bd2fd3e6882ca87ce51843cfba7a499d3a3f28738de2e60a6c4e
streams/audio/speech/a1_m02_dialogue_stepson_c3_response_2_damn_you.wav|223035867125eae6a649e8e4852a0b9b15f5dfafb67b40460b6736354f1a1416|36097392eb98b0363a9003746029d5a0de697c934b212577f26da032d2298850
streams/audio/speech/a1_m03_dialogue_any_the_station.wav|c2512bd1c9bc6cdf645558cd4eb382c849f52268be85edec7d448cb7f79d3540|261c5b8d01c66037a35162dbb038eecd2c91441ea00a29d3b0b6ef5c728a2b0a
streams/audio/speech/a1_m03_dialogue_clay_hm_too_bad.wav|5339bc8d6ca9c548cd5807ba4210c33f8b9583c26f8010dbd25059a1b9fa9347|1fe83c9a16823322a434ddf74b9afb2f68b4eb8163621fc04ee5862f4da8d011
streams/audio/speech/a1_m03_dialogue_clay_theres_the_base.wav|ee361210fc3bbfa5ea000bddf6396c99014f934680e589df8f36f5387f03cf0f|eafeea9717a9927833fcf1559b518719dbf24ca81d3886347245cc6b7c868537
streams/audio/speech/a1_m03_dialogue_guess_we_can.wav|de1dcd6552594ec233dbd4bed5e094f932ca4671151c604d7d0d0f5f592043a6|c89ea6a1b6e2a75d592a381d94939bb3864e517f45be765be9814c8a9ceb0d5a
streams/audio/speech/a1_m03_dialogue_player_c1_option_1_yes.wav|75f0bbb9d400a8c790c3eea60d32c6c3b6bb6c0f0c1cf971d3c77673dc6fe212|928d94410566e1e900d01138d58f2dd8c6afd8ea0e0fe8530481e45a4dd349d3
streams/audio/speech/a1_m03_dialogue_player_c1_option_2_no.wav|d4515ba5c9967491d61a0f49419968212ec9244c2ff1fc71e712a7b73c8b9e69|fa16a1109f57a18f7f7cff62a61ea6b41f38cc4e1e33a177c31950f609e64911
streams/audio/speech/a1_m03_dialogue_stepson_c1_cal_youve_arrived.wav|64e156e22938e929d78288223a92119ceb9700d8138c69b72021ec9034c45732|becb048957bd08f97b82dd51ab2806abea4c4e43455ae11e54650f76abea597a
streams/audio/speech/a1_m03_dialogue_stepson_c1_response_1_ok_were_sending.wav|c5023aea03ec617b668cdb85c700a66f2c351de31b83ce6d7c9706a8229155eb|50b746aefb0418cac69cfc3431de5f43daa35668e7be2378c363c6a8764cd245
streams/audio/speech/a1_m03_dialogue_stepson_c1_response_2_wait.wav|8469be5cf58f0a9b30cc3e25d6ceed5d9dcabe7f1dd06dd7697685a513c25172|e8d57e72a726f3bd77542f299fed43d145342ed9e03b7e40b0673040adada980
streams/audio/speech/a1_m03_dialogue_stepson_c1_youre_back.wav|ba98057d21f0ba6801465a7414b61723a97975d693736b6f1578cad12f255e4b|f2e16afae906fac50a11ff604875fcc5c6d2ddeebbc0e43f26a610321d866d32
streams/audio/speech/a1_m03_dialogue_stepsons_youve_returned.wav|58462850fd52f59c9c554813a6de989df47ea3d148a36201f6ed5b824d688f8b|2b9f2ddd4e5af4e43915fa5b90b3ca1741564d8398f6a807a5413f4a8f5eb42e
streams/audio/speech/a1_m03_dialogue_wingmen_thanks_for.wav|6cba6c96fc93f0a7bffd7827398c93c240a723a22504796753589523b6c71a65|5562276b8f789745c55d2939d99d60c9adf33cc060c7b6654f0ef6f09332f94c
streams/audio/speech/a1_m03_dialogue_wingmen_there_you_go.wav|7bf991a96ac56f43a4721be067d853168c9a706d1f16dbc3c44f7269f19cf11c|707f283606c128afc7b94ce0759ec58c8fda39d77d8d3762ad1dff8fb1ffeb54
streams/audio/speech/a1_m04_dialogue_cal_cal_to_jafs.wav|e805835b9469f49d226803443573efd2754938f5724c129213548ea724d9499c|9fda2ba28ef094c69483374d627b91e94da3a31d658f3b12e7053ca36ea0de2c
streams/audio/speech/a1_m04_dialogue_cal_can_you_meet.wav|95e03ff61d9700bab1125ccbabc250f89f25b39b30494c66924d207ef0122e8f|fe2b296962cb25451944fc75f6995372a9a4d58a225fbcff19c1ecc86db23c21
streams/audio/speech/a1_m04_dialogue_cal_er_a_mass.wav|e96c1ea1f65232894dae073973bb6ac2928bb80150a17cbddc822ad345961649|79751c1561791010fb09c43ccfe69f6a2037ea591745be47225585abdb99d986
streams/audio/speech/a1_m04_dialogue_cal_urm_well.wav|baa62f2a67dda55b4c95c62936626cefc806ca620c200382100abf6087c56267|1eb14f1ea4b87eda880289ebb83307962bbb849e1a6f9ef6a0fc7821be9d7296
streams/audio/speech/a1_m04_dialogue_clay_hey_chill.wav|82eb2d5e4dc7da42b57de9a4cc0692a962b0c5d7c715c7b125e0504d02439619|6189beaccb4b4359a3876c51f38fe5c267373e135f8ec189cf41893182ea1ace
streams/audio/speech/a1_m04_dialogue_clay_hm_that_looks.wav|ddc91df5a3e9439144c58f1736a69a42cb15eb018bbec036492fbc87d6a18827|8ed02388bced4044851c3696e10c47bd21104d38d7cb6681122f9a04455c1284
streams/audio/speech/a1_m04_dialogue_clay_right_now.wav|12d640b55044b835b0c148b74cf9918ce1c4c4772876a009b34e07fb2d9e2bcc|fda09af49769eb58027d65089d7290c4f7db012bd8f0afaff89b569072e09245
streams/audio/speech/a1_m04_dialogue_clay_try_the_junkyard.wav|bc99dd6da372a006a35fe78c9b622637e108382b7262a769ba8ad92496e55998|f142fc8df56cee1142b718cb6de724f5a32d293eb663e8c16603e75c603ba1ba
streams/audio/speech/a1_m04_dialogue_jafs_go_ahead.wav|d3d8334dca7ee2f75979307343e83fc7b867a9f64522526bb55c3882cc71a456|88f02ba7ac6f036a5b33aa770db3c498379074200b6ac6c67dbb9e1d172ff71a
streams/audio/speech/a1_m04_dialogue_jafs_hi_cal.wav|c95965e9d66b0e8cc566673088849719737080d7b4ff25bfb54e8c3ed6201956|c5be150c66bbf3e6eeffdfeb9aa97880d4c9271623bebd5be9b5e7273044a89a
streams/audio/speech/a1_m04_dialogue_jafs_i_hope.wav|62844efc644fa454dbd901da5c68c052bf5dcc6c90da345a57002b965a8ed125|b73fe6950f5e58f483682481383439e57c06ab0b377f9726f69282168fca892d
streams/audio/speech/a1_m04_dialogue_jafs_iff_active.wav|80550122c77ce1a871ccc14b53d91a3470b7062ae50627703f53f6114664c206|8534bba52dac2397cf6be5be1e26686d2e79bb6f0db919ba4663f5ff8760e7d0
streams/audio/speech/a1_m04_dialogue_jafs_im_setting_off.wav|251c80b9b30e054ee9235d7d37cefdcb3198cb6d4a509a5a266b7b1acc3c5905|f1662b66e2907a4e85e0f1304b45f25230a3152ff8ed152025eecc52354fd2d9
streams/audio/speech/a1_m04_dialogue_jafs_nice_one.wav|e066631bc82e4f82b6d418062a79c564a4ca115542ff47f50ad531f687d8ae66|ec60270b1792b8b0b6cc24317f5df7e72a66cb8171f64765559cb8c9de3b6d1f
streams/audio/speech/a1_m04_dialogue_jafs_no_probs.wav|a5420077e4276b1543a6045ad32aef7aca1ba829ac82a7a64d6b5eb046145067|0e4fd994693139cdd7766dce1909c82ee768ed677942d4c3f06eebd17f52c390
streams/audio/speech/a1_m04_dialogue_jafs_sure.wav|c479c39b09d158838054ee61e1bc89d39ca5759a8bc720cb2b9e26acb503dc92|002a2118adf5520229ef3bedead666c01f7d146ffa37af9631b05acb66e935f0
streams/audio/speech/a1_m04_dialogue_jafs_what.wav|c8444a27b8274dc674b4deba05296528c7fe32a688f926bc2f975b506eb3e220|22757e09650182c9daee0ec24659ac6e3059cd7f3de4840ea32f5e9ed7c9ab98
streams/audio/speech/a1_m04_dialogue_junker_c2_response_1_whats_it_to_you.wav|015b7bf79702ad15121c05a02ec5f5a1d697aadf57b406149ba071aa32a333e8|0080a6fbc052deca45fb313f737c09e306687f35661630a7add70ac478d7ee8e
streams/audio/speech/a1_m04_dialogue_junker_c2_response_2_ah_let_see.wav|b56e393ae56cb0f9c03b15912cc972301fba6581227443e61a4ce2c56f4912af|cc097519a176db1723e82f057d421a6671bcab7c696d903d3daf6625ab8def78
streams/audio/speech/a1_m04_dialogue_junker_c2_response_2_bring_us.wav|4ea9dd804a0947b4318404265d99a51a09b436019979311e654e0014ce09fe67|1f977fa4abc8e6657b2ea3e2bcacca38dab974e033e771d2942d4af457797b45
streams/audio/speech/a1_m04_dialogue_junker_c2_response_2_havin_a_joke.wav|0d6037ed32a542f8b1f2698a435321393269f8aea5039d37cd4cf07b8be93d9a|d5e18696c4f31d0ade59001d1fb1b2fc813c95f602641c05e711cb0707881fb5
streams/audio/speech/a1_m04_dialogue_junker_c2_response_2_thatll_do_nicely.wav|deb5d9635bf281735f7bc84d7230ba4bd6a0540f67db2d0dace9c8b5cb0e3c9d|3f6eece7e988b006f6924da045cbe7f077f0f8bcf481558e3545870795ff0dd0
streams/audio/speech/a1_m04_dialogue_junker_c2_what_do_you_want.wav|1afe5318eeffbd84a8a8618aac674855bda825d33eda8d8f2e727473032702a6|09ac9b7cd16e208ae5efa6776223bdea1d429b1a4c4e853054c7ef0d734a9d6f
streams/audio/speech/a1_m04_dialogue_maas_cleared_for_refuse.wav|59812d654fea649abd936382eb1effee2511d9d12eaf9989611fb5eb546d9ebb|ef41252ba3526a3cd4657e5c3959ea65431213bb325680dec62bb19eda9e2f25
streams/audio/speech/a1_m04_dialogue_maas_vessel_cz9.wav|8d105c714ef8d951fab7d8318de6c4c56dbd95dcc86eaa1c93675327ea9c4d65|6ec1f8dfdb862987a822d0f40aff53849eddab1c6f49dc8a4bd4b4e89903df59
streams/audio/speech/a1_m04_dialogue_narrator_intro2.wav|732524b1397d08264e2f1a7a907f624276755d6e6e579e43d17240e2849166fd|533474d0e86feed8617e5e7a5215715e4166fa02a96d664d13b75119ab18babe
streams/audio/speech/a1_m04_dialogue_player_c1_option_1_yes.wav|ba8b4f4c6c6c32aac4cd0b7438d35d5036bdbe1fdce172e56ff081c3b9d1e8bc|41e0506a8a2ed3ade30b9f82e2d1addaaef3777b512fb73f40cc4380bb664a8b
streams/audio/speech/a1_m04_dialogue_player_c1_option_2_no.wav|bfc2fcb2a80e63e08704807c14cf059a82dab0c9041d1a7ab3ad55e5ddb35656|1bf73cc773b958d06a827fa12c0e955012ea97f7c2bcd084a5579e1da4e7549a
streams/audio/speech/a1_m04_dialogue_player_c2_option_1_how_going.wav|b331af8db3318b432b99e32b99e4eb340c7674f473369a9615c15dded76a937d|f3b34537f6cd395c8e1e933c8c6db26f47f78911b39c2a8e52c222f950291d4d
streams/audio/speech/a1_m04_dialogue_player_c2_option_2_help_me.wav|08ac480c26d2116255db1e8a60d163ca17bbeed542bced5ccce435d61f9f8590|85a006ab0cd982576dde20d800dbc48779673757ca4676ea4793fa3fe33a04fd
streams/audio/speech/a1_m04_dialogue_player_c2_response_2_here.wav|170ad8c238fc863409f2d180c703ef4a4dec10c379b5a0161f6c6f944bbad3cc|925a46bef215647f6dfa763eaf310a2adfe0b73cfce71de5049c495e6d2b7594
streams/audio/speech/a1_m04_dialogue_security_alert.wav|67ed08341063caf0ec2a289846117e16bf1b077b2a99deb428c9ea0d8ef5d678|3e7c9f27884b086f1ecfd107aafce29b864a7ad2c8c86dc3670b2547bec205c0
streams/audio/speech/a1_m04_dialogue_stepson_c1_ah_cal.wav|af3cb67fd57b9234801dabc67325bef88e134666e31d460a5d138ce491d3c698|346470ba82f5ca54da6470b24193848b137a2f4189aa9a55dc4dbbde4d5a8a46
streams/audio/speech/a1_m04_dialogue_stepson_c1_response_1_we_thought_we_were.wav|c936a4e9abe34a68d08aa45fcac97d72bf403192800e7b734c2d35e58a743beb|bdc9aabc9b51da9c7f17ed00e956678cea797bc405e7248b6f79e520c9fb9f8b
streams/audio/speech/a1_m04_dialogue_stepson_c1_response_2_go_away.wav|dab34fb59b3a9744e859e07494cfe6c27cfd2a9b083334582468819a71fe0a33|67596e6afcb7212c7ce8d6dd0449626701af340e9189f2ff5de2b329fd72c113
streams/audio/speech/a1_m05_dialogue_clay_darn_the_beacons_gone.wav|89bcd301a6a8ba2c0b2191b87bd596a133487622dc9bfeb836d11a962bba2b41|075490605ece8213ce11fdbb49a09db7f12067abbe9f84fa67dfacb8c04efece
streams/audio/speech/a1_m05_dialogue_clay_darn_the_marauders_got_him.wav|56ea26caf39caa6a5dc9124fa88aac2520ff1017aa6e6ecc6f1da0dbc8da2545|ae853cd4a4be67f00bdee3153ef27510807a81dbe913b7695e86b1e2a443d595
streams/audio/speech/a1_m05_dialogue_clay_hey_kid_check_your_sensors.wav|4df37a53d5b0f8d3a73ea84aea0358c551f76aeaaa3e974bc78b0df17f57370d|fc8b7a65dfe4385e121f346a587223dd12c8ed10733d4f470ec2f3b94e13b2bc
streams/audio/speech/a1_m05_dialogue_clay_that_took_care_of_the_marauders.wav|8a66bd9f1a52a5cc28cb4f8fda32cb3710e8e3ddca197d71f9eae2f8296859ac|1483bd1f1932ec354ca0d3e3662fc97313d828f545176897e3f7ef393a0a7916
streams/audio/speech/a1_m05_dialogue_clay_the_freighters_escaped.wav|b82d744252e2916354d24f06227ade9034eef6d0e612fb5dc48dd89ebbe84207|1d0d681f5c214b969c6db291aeb818a4abe36228e7c4509b4f83a66930185196
streams/audio/speech/a1_m05_dialogue_clay_the_freighters_running_for_it.wav|1186dbe09f8fcfa73c2c36b16f7da16c45d8de408dd99a33ced87f5ca3bf457f|da7ee63ed187086efa49b9d18451833d28153790caaa082a1045be05aeef4ea8
streams/audio/speech/a1_m05_dialogue_clay_there_it_is.wav|3f07defbfd8000dadc78435ff925fe680e3024b67577c1f441a512e2262fae59|33b2c24170270050d29189dba651ef2f384107091b2d5237810087fbaa3642b5
streams/audio/speech/a1_m05_dialogue_clay_uhoh_marauders_ahead.wav|866d68f404e35f5842e3818f8c4f14a91ff4f0b9d9228a6f196e49c6c7ec4958|430c9f80a16237ce70f7545c7314ef6110e97aa8ea52182ccc0266e22ead7145
streams/audio/speech/a1_m05_dialogue_clay_we_cant_help_him_now.wav|6be95880362e5c0c820690a4eb14a74ff34bd11f32d2ea151431614b9809ad8e|0700955930736cd7a63bafabfd64206ff5d3ce714ebf5f7bfa3f96147ef1648a
